source_dataset,case_id,base_case_id,split_group,source_split,operation_id,axis,pp,pp0,llcoil,rrc,nncoil,rrce,zzc,fields_npz,structure_npz
v43_structure,v43_tr_n2_height_minus__low_high,train_fixed_n2,train_fixed_n2,train,low_high,0.0,1141.205,0.0405195,0.925,3.5,2.0,47.5,2.5,fields/v43_tr_n2_height_minus__low_high.npz,structure_features/v43_tr_n2_height_minus__low_high.npz
v43_structure,v43_tr_n2_height_minus__high_high,train_fixed_n2,train_fixed_n2,train,high_high,0.0,2409.13,0.0405195,0.925,3.5,2.0,47.5,2.5,fields/v43_tr_n2_height_minus__high_high.npz,structure_features/v43_tr_n2_height_minus__high_high.npz
v43_structure,v43_tr_n2_height_plus__center,train_fixed_n2,train_fixed_n2,train,center,0.0,1758.995,0.017931,1.075,3.5,2.0,47.5,2.5,fields/v43_tr_n2_height_plus__center.npz,structure_features/v43_tr_n2_height_plus__center.npz
v43_structure,v43_tr_n2_height_plus__low_low,train_fixed_n2,train_fixed_n2,train,low_low,0.0,1141.205,0.0073285,1.075,3.5,2.0,47.5,2.5,fields/v43_tr_n2_height_plus__low_low.npz,structure_features/v43_tr_n2_height_plus__low_low.npz
v43_structure,v43_tr_n2_height_plus__high_low,train_fixed_n2,train_fixed_n2,train,high_low,0.0,2409.13,0.0073285,1.075,3.5,2.0,47.5,2.5,fields/v43_tr_n2_height_plus__high_low.npz,structure_features/v43_tr_n2_height_plus__high_low.npz
v43_structure,v43_tr_n2_height_plus__low_high,train_fixed_n2,train_fixed_n2,train,low_high,0.0,1141.205,0.0405195,1.075,3.5,2.0,47.5,2.5,fields/v43_tr_n2_height_plus__low_high.npz,structure_features/v43_tr_n2_height_plus__low_high.npz
v43_structure,v43_tr_n2_height_plus__high_high,train_fixed_n2,train_fixed_n2,train,high_high,0.0,2409.13,0.0405195,1.075,3.5,2.0,47.5,2.5,fields/v43_tr_n2_height_plus__high_high.npz,structure_features/v43_tr_n2_height_plus__high_high.npz
v43_structure,v43_tr_n2_irregular_a__center,train_fixed_n2,train_fixed_n2,train,center,0.0,1758.995,0.017931,1.0702790160052638,26.767532454088034,2.0,30.786913309264346,2.3543683706656573,fields/v43_tr_n2_irregular_a__center.npz,structure_features/v43_tr_n2_irregular_a__center.npz
v43_structure,v43_tr_n2_irregular_a__low_low,train_fixed_n2,train_fixed_n2,train,low_low,0.0,1141.205,0.0073285,1.0702790160052638,26.767532454088034,2.0,30.786913309264346,2.3543683706656573,fields/v43_tr_n2_irregular_a__low_low.npz,structure_features/v43_tr_n2_irregular_a__low_low.npz
v43_structure,v43_tr_n2_irregular_a__high_low,train_fixed_n2,train_fixed_n2,train,high_low,0.0,2409.13,0.0073285,1.0702790160052638,26.767532454088034,2.0,30.786913309264346,2.3543683706656573,fields/v43_tr_n2_irregular_a__high_low.npz,structure_features/v43_tr_n2_irregular_a__high_low.npz
v43_structure,v43_tr_n2_irregular_a__low_high,train_fixed_n2,train_fixed_n2,train,low_high,0.0,1141.205,0.0405195,1.0702790160052638,26.767532454088034,2.0,30.786913309264346,2.3543683706656573,fields/v43_tr_n2_irregular_a__low_high.npz,structure_features/v43_tr_n2_irregular_a__low_high.npz
v43_structure,v43_tr_n2_irregular_a__high_high,train_fixed_n2,train_fixed_n2,train,high_high,0.0,2409.13,0.0405195,1.0702790160052638,26.767532454088034,2.0,30.786913309264346,2.3543683706656573,fields/v43_tr_n2_irregular_a__high_high.npz,structure_features/v43_tr_n2_irregular_a__high_high.npz
v43_structure,v43_tr_n2_irregular_b__center,train_fixed_n2,train_fixed_n2,train,center,0.0,1758.995,0.017931,0.7128694800132714,27.39691446174706,2.0,30.746724173191208,1.5134801938833462,fields/v43_tr_n2_irregular_b__center.npz,structure_features/v43_tr_n2_irregular_b__center.npz
v43_structure,v43_tr_n2_irregular_b__high_low,train_fixed_n2,train_fixed_n2,train,high_low,0.0,2409.13,0.0073285,0.7128694800132714,27.39691446174706,2.0,30.746724173191208,1.5134801938833462,fields/v43_tr_n2_irregular_b__high_low.npz,structure_features/v43_tr_n2_irregular_b__high_low.npz
v43_structure,v43_tr_n2_irregular_b__low_high,train_fixed_n2,train_fixed_n2,train,low_high,0.0,1141.205,0.0405195,0.7128694800132714,27.39691446174706,2.0,30.746724173191208,1.5134801938833462,fields/v43_tr_n2_irregular_b__low_high.npz,structure_features/v43_tr_n2_irregular_b__low_high.npz
v43_structure,v43_tr_n2_irregular_b__high_high,train_fixed_n2,train_fixed_n2,train,high_high,0.0,2409.13,0.0405195,0.7128694800132714,27.39691446174706,2.0,30.746724173191208,1.5134801938833462,fields/v43_tr_n2_irregular_b__high_high.npz,structure_features/v43_tr_n2_irregular_b__high_high.npz
v43_structure,v43_tr_n3_anchor_a__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_anchor_a__center.npz,structure_features/v43_tr_n3_anchor_a__center.npz
v43_structure,v43_tr_n3_anchor_a__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_anchor_a__low_low.npz,structure_features/v43_tr_n3_anchor_a__low_low.npz
v43_structure,v43_tr_n3_anchor_a__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_anchor_a__high_low.npz,structure_features/v43_tr_n3_anchor_a__high_low.npz
v43_structure,v43_tr_n3_anchor_a__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_anchor_a__low_high.npz,structure_features/v43_tr_n3_anchor_a__low_high.npz
v43_structure,v43_tr_n3_anchor_a__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_anchor_a__high_high.npz,structure_features/v43_tr_n3_anchor_a__high_high.npz
v43_structure,v43_tr_n3_anchor_b__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,1.1,5.45,3.0,32.45,1.5,fields/v43_tr_n3_anchor_b__center.npz,structure_features/v43_tr_n3_anchor_b__center.npz
v43_structure,v43_tr_n3_anchor_b__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,1.1,5.45,3.0,32.45,1.5,fields/v43_tr_n3_anchor_b__low_low.npz,structure_features/v43_tr_n3_anchor_b__low_low.npz
v43_structure,v43_tr_n3_anchor_b__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,1.1,5.45,3.0,32.45,1.5,fields/v43_tr_n3_anchor_b__high_low.npz,structure_features/v43_tr_n3_anchor_b__high_low.npz
v43_structure,v43_tr_n3_anchor_b__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,1.1,5.45,3.0,32.45,1.5,fields/v43_tr_n3_anchor_b__low_high.npz,structure_features/v43_tr_n3_anchor_b__low_high.npz
v43_structure,v43_tr_n3_anchor_b__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,1.1,5.45,3.0,32.45,1.5,fields/v43_tr_n3_anchor_b__high_high.npz,structure_features/v43_tr_n3_anchor_b__high_high.npz
v43_structure,v43_tr_n3_radial_minus__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_minus__center.npz,structure_features/v43_tr_n3_radial_minus__center.npz
v43_structure,v43_tr_n3_radial_minus__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_minus__low_low.npz,structure_features/v43_tr_n3_radial_minus__low_low.npz
v43_structure,v43_tr_n3_radial_minus__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_minus__high_low.npz,structure_features/v43_tr_n3_radial_minus__high_low.npz
v43_structure,v43_tr_n3_radial_minus__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_minus__low_high.npz,structure_features/v43_tr_n3_radial_minus__low_high.npz
v43_structure,v43_tr_n3_radial_minus__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_minus__high_high.npz,structure_features/v43_tr_n3_radial_minus__high_high.npz
v43_structure,v43_tr_n3_radial_plus__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_plus__center.npz,structure_features/v43_tr_n3_radial_plus__center.npz
v43_structure,v43_tr_n3_radial_plus__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_plus__low_low.npz,structure_features/v43_tr_n3_radial_plus__low_low.npz
v43_structure,v43_tr_n3_radial_plus__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_plus__high_low.npz,structure_features/v43_tr_n3_radial_plus__high_low.npz
v43_structure,v43_tr_n3_radial_plus__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_plus__low_high.npz,structure_features/v43_tr_n3_radial_plus__low_high.npz
v43_structure,v43_tr_n3_radial_plus__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,1.0,3.5,3.0,36.5,2.5,fields/v43_tr_n3_radial_plus__high_high.npz,structure_features/v43_tr_n3_radial_plus__high_high.npz
v43_structure,v43_tr_n3_vertical_minus__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,1.0,3.5,3.0,36.5,2.166666666666668,fields/v43_tr_n3_vertical_minus__center.npz,structure_features/v43_tr_n3_vertical_minus__center.npz
v43_structure,v43_tr_n3_vertical_minus__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,1.0,3.5,3.0,36.5,2.166666666666668,fields/v43_tr_n3_vertical_minus__low_low.npz,structure_features/v43_tr_n3_vertical_minus__low_low.npz
v43_structure,v43_tr_n3_vertical_minus__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,1.0,3.5,3.0,36.5,2.166666666666668,fields/v43_tr_n3_vertical_minus__high_low.npz,structure_features/v43_tr_n3_vertical_minus__high_low.npz
v43_structure,v43_tr_n3_vertical_minus__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,1.0,3.5,3.0,36.5,2.166666666666668,fields/v43_tr_n3_vertical_minus__low_high.npz,structure_features/v43_tr_n3_vertical_minus__low_high.npz
v43_structure,v43_tr_n3_vertical_minus__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,1.0,3.5,3.0,36.5,2.166666666666668,fields/v43_tr_n3_vertical_minus__high_high.npz,structure_features/v43_tr_n3_vertical_minus__high_high.npz
v43_structure,v43_tr_n3_vertical_plus__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,1.0,3.5,3.0,36.5,2.833333333333332,fields/v43_tr_n3_vertical_plus__center.npz,structure_features/v43_tr_n3_vertical_plus__center.npz
v43_structure,v43_tr_n3_vertical_plus__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,1.0,3.5,3.0,36.5,2.833333333333332,fields/v43_tr_n3_vertical_plus__low_low.npz,structure_features/v43_tr_n3_vertical_plus__low_low.npz
v43_structure,v43_tr_n3_vertical_plus__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,1.0,3.5,3.0,36.5,2.833333333333332,fields/v43_tr_n3_vertical_plus__high_low.npz,structure_features/v43_tr_n3_vertical_plus__high_low.npz
v43_structure,v43_tr_n3_vertical_plus__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,1.0,3.5,3.0,36.5,2.833333333333332,fields/v43_tr_n3_vertical_plus__low_high.npz,structure_features/v43_tr_n3_vertical_plus__low_high.npz
v43_structure,v43_tr_n3_vertical_plus__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,1.0,3.5,3.0,36.5,2.833333333333332,fields/v43_tr_n3_vertical_plus__high_high.npz,structure_features/v43_tr_n3_vertical_plus__high_high.npz
v43_structure,v43_tr_n3_width_minus__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_minus__center.npz,structure_features/v43_tr_n3_width_minus__center.npz
v43_structure,v43_tr_n3_width_minus__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_minus__low_low.npz,structure_features/v43_tr_n3_width_minus__low_low.npz
v43_structure,v43_tr_n3_width_minus__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_minus__high_low.npz,structure_features/v43_tr_n3_width_minus__high_low.npz
v43_structure,v43_tr_n3_width_minus__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_minus__low_high.npz,structure_features/v43_tr_n3_width_minus__low_high.npz
v43_structure,v43_tr_n3_width_minus__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_minus__high_high.npz,structure_features/v43_tr_n3_width_minus__high_high.npz
v43_structure,v43_tr_n3_width_plus__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_plus__center.npz,structure_features/v43_tr_n3_width_plus__center.npz
v43_structure,v43_tr_n3_width_plus__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_plus__low_low.npz,structure_features/v43_tr_n3_width_plus__low_low.npz
v43_structure,v43_tr_n3_width_plus__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_plus__high_low.npz,structure_features/v43_tr_n3_width_plus__high_low.npz
v43_structure,v43_tr_n3_width_plus__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_plus__low_high.npz,structure_features/v43_tr_n3_width_plus__low_high.npz
v43_structure,v43_tr_n3_width_plus__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_width_plus__high_high.npz,structure_features/v43_tr_n3_width_plus__high_high.npz
v43_structure,v43_tr_n3_height_minus__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_minus__center.npz,structure_features/v43_tr_n3_height_minus__center.npz
v43_structure,v43_tr_n3_height_minus__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_minus__low_low.npz,structure_features/v43_tr_n3_height_minus__low_low.npz
v43_structure,v43_tr_n3_height_minus__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_minus__high_low.npz,structure_features/v43_tr_n3_height_minus__high_low.npz
v43_structure,v43_tr_n3_height_minus__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_minus__low_high.npz,structure_features/v43_tr_n3_height_minus__low_high.npz
v43_structure,v43_tr_n3_height_minus__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,0.9500000000000001,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_minus__high_high.npz,structure_features/v43_tr_n3_height_minus__high_high.npz
v43_structure,v43_tr_n3_height_plus__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_plus__center.npz,structure_features/v43_tr_n3_height_plus__center.npz
v43_structure,v43_tr_n3_height_plus__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_plus__low_low.npz,structure_features/v43_tr_n3_height_plus__low_low.npz
v43_structure,v43_tr_n3_height_plus__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_plus__high_low.npz,structure_features/v43_tr_n3_height_plus__high_low.npz
v43_structure,v43_tr_n3_height_plus__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_plus__low_high.npz,structure_features/v43_tr_n3_height_plus__low_high.npz
v43_structure,v43_tr_n3_height_plus__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,1.05,3.5,3.0,36.5,2.5,fields/v43_tr_n3_height_plus__high_high.npz,structure_features/v43_tr_n3_height_plus__high_high.npz
v43_structure,v43_tr_n3_irregular_a__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,0.9627994593865988,25.136358142401647,3.0,30.508030205993343,1.8437829055345816,fields/v43_tr_n3_irregular_a__center.npz,structure_features/v43_tr_n3_irregular_a__center.npz
v43_structure,v43_tr_n3_irregular_a__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,0.9627994593865988,25.136358142401647,3.0,30.508030205993343,1.8437829055345816,fields/v43_tr_n3_irregular_a__low_low.npz,structure_features/v43_tr_n3_irregular_a__low_low.npz
v43_structure,v43_tr_n3_irregular_a__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,0.9627994593865988,25.136358142401647,3.0,30.508030205993343,1.8437829055345816,fields/v43_tr_n3_irregular_a__high_low.npz,structure_features/v43_tr_n3_irregular_a__high_low.npz
v43_structure,v43_tr_n3_irregular_a__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,0.9627994593865988,25.136358142401647,3.0,30.508030205993343,1.8437829055345816,fields/v43_tr_n3_irregular_a__low_high.npz,structure_features/v43_tr_n3_irregular_a__low_high.npz
v43_structure,v43_tr_n3_irregular_a__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,0.9627994593865988,25.136358142401647,3.0,30.508030205993343,1.8437829055345816,fields/v43_tr_n3_irregular_a__high_high.npz,structure_features/v43_tr_n3_irregular_a__high_high.npz
v43_structure,v43_tr_n3_irregular_b__center,train_fixed_n3,train_fixed_n3,train,center,0.0,1758.995,0.017931,0.9878064584738624,25.38624752885008,3.0,30.508212423279712,3.0903405013882796,fields/v43_tr_n3_irregular_b__center.npz,structure_features/v43_tr_n3_irregular_b__center.npz
v43_structure,v43_tr_n3_irregular_b__low_low,train_fixed_n3,train_fixed_n3,train,low_low,0.0,1141.205,0.0073285,0.9878064584738624,25.38624752885008,3.0,30.508212423279712,3.0903405013882796,fields/v43_tr_n3_irregular_b__low_low.npz,structure_features/v43_tr_n3_irregular_b__low_low.npz
v43_structure,v43_tr_n3_irregular_b__high_low,train_fixed_n3,train_fixed_n3,train,high_low,0.0,2409.13,0.0073285,0.9878064584738624,25.38624752885008,3.0,30.508212423279712,3.0903405013882796,fields/v43_tr_n3_irregular_b__high_low.npz,structure_features/v43_tr_n3_irregular_b__high_low.npz
v43_structure,v43_tr_n3_irregular_b__low_high,train_fixed_n3,train_fixed_n3,train,low_high,0.0,1141.205,0.0405195,0.9878064584738624,25.38624752885008,3.0,30.508212423279712,3.0903405013882796,fields/v43_tr_n3_irregular_b__low_high.npz,structure_features/v43_tr_n3_irregular_b__low_high.npz
v43_structure,v43_tr_n3_irregular_b__high_high,train_fixed_n3,train_fixed_n3,train,high_high,0.0,2409.13,0.0405195,0.9878064584738624,25.38624752885008,3.0,30.508212423279712,3.0903405013882796,fields/v43_tr_n3_irregular_b__high_high.npz,structure_features/v43_tr_n3_irregular_b__high_high.npz
v43_structure,v43_tr_n4_anchor_a__center,train_fixed_n4,train_fixed_n4,train,center,0.0,1758.995,0.017931,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_tr_n4_anchor_a__center.npz,structure_features/v43_tr_n4_anchor_a__center.npz
v43_structure,v43_tr_n4_anchor_a__low_low,train_fixed_n4,train_fixed_n4,train,low_low,0.0,1141.205,0.0073285,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_tr_n4_anchor_a__low_low.npz,structure_features/v43_tr_n4_anchor_a__low_low.npz
v43_structure,v43_tr_n4_anchor_a__high_low,train_fixed_n4,train_fixed_n4,train,high_low,0.0,2409.13,0.0073285,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_tr_n4_anchor_a__high_low.npz,structure_features/v43_tr_n4_anchor_a__high_low.npz
v43_structure,v43_tr_n4_anchor_a__low_high,train_fixed_n4,train_fixed_n4,train,low_high,0.0,1141.205,0.0405195,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_tr_n4_anchor_a__low_high.npz,structure_features/v43_tr_n4_anchor_a__low_high.npz
v43_structure,v43_tr_n4_anchor_a__high_high,train_fixed_n4,train_fixed_n4,train,high_high,0.0,2409.13,0.0405195,1.0,3.5,4.0,32.833333333333336,2.5,fields/v43_tr_n4_anchor_a__high_high.npz,structure_features/v43_tr_n4_anchor_a__high_high.npz
v43_structure,v43_tr_n4_anchor_b__center,train_fixed_n4,train_fixed_n4,train,center,0.0,1758.995,0.017931,1.1,5.45,4.0,29.45,1.5,fields/v43_tr_n4_anchor_b__center.npz,structure_features/v43_tr_n4_anchor_b__center.npz
v43_structure,v43_tr_n4_anchor_b__low_low,train_fixed_n4,train_fixed_n4,train,low_low,0.0,1141.205,0.0073285,1.1,5.45,4.0,29.45,1.5,fields/v43_tr_n4_anchor_b__low_low.npz,structure_features/v43_tr_n4_anchor_b__low_low.npz
